t,box_x,box_y,box_z,box_vy,p_body_y,p_grid_y,p_sum_y,KE,nodes_inside
0.004167,0.000000e+00,5.498297e-01,0.000000e+00,-4.087500e-02,-3.67875040e-01,0.00000000e+00,-3.67875040e-01,7.518446e-03,0
0.008333,0.000000e+00,5.494891e-01,0.000000e+00,-8.175001e-02,-7.35750079e-01,0.00000000e+00,-7.35750079e-01,3.007378e-02,16
0.012500,0.000000e+00,5.490207e-01,0.000000e+00,-1.124063e-01,-1.01165628e+00,0.00000000e+00,-1.01165628e+00,5.685825e-02,16
0.016667,-3.432454e-14,5.484601e-01,0.000000e+00,-1.345469e-01,-1.21092188e+00,0.00000000e+00,-1.21092188e+00,8.146288e-02,16
0.020833,-1.648605e-13,5.478343e-01,0.000000e+00,-1.501943e-01,-1.35174918e+00,0.00000000e+00,-1.35174918e+00,1.015125e-01,16
0.025000,-3.527348e-13,5.471633e-01,4.094390e-14,-1.610305e-01,-1.44927430e+00,0.00000000e+00,-1.44927430e+00,1.166887e-01,16
0.029167,-5.760116e-13,5.464618e-01,1.073331e-13,-1.683574e-01,-1.51521707e+00,0.00000000e+00,-1.51521707e+00,1.275490e-01,16
0.033333,-7.344523e-13,5.457404e-01,1.899244e-13,-1.731559e-01,-1.55840278e+00,0.00000000e+00,-1.55840278e+00,1.349233e-01,16
0.037500,-7.615640e-13,5.450064e-01,2.829851e-13,-1.761530e-01,-1.58537722e+00,0.00000000e+00,-1.58537722e+00,1.396345e-01,16
0.041667,-7.909778e-13,5.442652e-01,3.380136e-13,-1.778829e-01,-1.60094607e+00,0.00000000e+00,-1.60094607e+00,1.423905e-01,16
0.045833,-9.122347e-13,5.435205e-01,3.221394e-13,-1.787342e-01,-1.60860825e+00,0.00000000e+00,-1.60860825e+00,1.437567e-01,16
0.050000,-1.186612e-12,5.427747e-01,2.580977e-13,-1.789878e-01,-1.61089039e+00,0.00000000e+00,-1.61089039e+00,1.441649e-01,16
0.054167,-1.656805e-12,5.420296e-01,-1.588877e-13,-1.788448e-01,-1.60960293e+00,0.00000000e+00,-1.60960293e+00,1.439345e-01,16
0.058333,-2.169604e-12,5.412861e-01,-1.139793e-12,-1.784479e-01,-1.60603118e+00,0.00000000e+00,-1.60603118e+00,1.432965e-01,16
0.062500,-2.986888e-12,5.405448e-01,-2.510748e-12,-1.778975e-01,-1.60107744e+00,0.00000000e+00,-1.60107744e+00,1.424138e-01,16
0.066667,-4.199375e-12,5.398062e-01,-4.152055e-12,-1.772631e-01,-1.59536767e+00,0.00000000e+00,-1.59536767e+00,1.413999e-01,16
0.070833,-5.779120e-12,5.390704e-01,-6.026798e-12,-1.765921e-01,-1.58932853e+00,0.00000000e+00,-1.58932853e+00,1.403314e-01,16
0.075000,-7.891272e-12,5.383374e-01,-8.063455e-12,-1.759160e-01,-1.58324373e+00,0.00000000e+00,-1.58324373e+00,1.392589e-01,16
0.079167,-1.037643e-11,5.376072e-01,-1.021193e-11,-1.752553e-01,-1.57729733e+00,0.00000000e+00,-1.57729733e+00,1.382148e-01,16
0.083333,-1.312250e-11,5.368796e-01,-1.243700e-11,-1.746224e-01,-1.57160199e+00,0.00000000e+00,-1.57160199e+00,1.372185e-01,16
0.087500,-1.623406e-11,5.361545e-01,-1.471378e-11,-1.740246e-01,-1.56622159e+00,0.00000000e+00,-1.56622159e+00,1.362806e-01,16
0.091667,-1.951015e-11,5.354317e-01,-1.702464e-11,-1.734652e-01,-1.56118679e+00,0.00000000e+00,-1.56118679e+00,1.354058e-01,16
0.095833,-2.271640e-11,5.347111e-01,-1.935703e-11,-1.729451e-01,-1.55650568e+00,0.00000000e+00,-1.55650568e+00,1.345950e-01,16
0.100000,-2.605162e-11,5.339925e-01,-2.170203e-11,-1.724637e-01,-1.55217290e+00,0.00000000e+00,-1.55217290e+00,1.338467e-01,16
0.104167,-2.965755e-11,5.332758e-01,-2.405323e-11,-1.720192e-01,-1.54817307e+00,0.00000000e+00,-1.54817307e+00,1.331578e-01,16
0.108333,-3.354427e-11,5.325608e-01,-2.654260e-11,-1.716096e-01,-1.54448652e+00,0.00000000e+00,-1.54448652e+00,1.325244e-01,16
0.112500,-3.771879e-11,5.318473e-01,-2.917364e-11,-1.712323e-01,-1.54109073e+00,0.00000000e+00,-1.54109073e+00,1.319423e-01,16
0.116667,-4.200470e-11,5.311353e-01,-3.194876e-11,-1.708847e-01,-1.53796244e+00,0.00000000e+00,-1.53796244e+00,1.314071e-01,16
0.120833,-4.645603e-11,5.304246e-01,-3.486952e-11,-1.705643e-01,-1.53507864e+00,0.00000000e+00,-1.53507864e+00,1.309148e-01,16
0.125000,-5.084102e-11,5.297151e-01,-3.789184e-11,-1.702686e-01,-1.53241730e+00,0.00000000e+00,-1.53241730e+00,1.304613e-01,16
0.129167,-5.499300e-11,5.290068e-01,-4.098390e-11,-1.699954e-01,-1.52995813e+00,0.00000000e+00,-1.52995813e+00,1.300429e-01,16
0.133333,-5.924033e-11,5.282995e-01,-4.412267e-11,-1.697424e-01,-1.52768195e+00,0.00000000e+00,-1.52768195e+00,1.296562e-01,16
0.137500,-6.364079e-11,5.275933e-01,-4.742553e-11,-1.695079e-01,-1.52557147e+00,0.00000000e+00,-1.52557147e+00,1.292982e-01,16
0.141667,-6.832500e-11,5.268879e-01,-5.084329e-11,-1.692901e-01,-1.52361095e+00,0.00000000e+00,-1.52361095e+00,1.289661e-01,16
0.145833,-7.338685e-11,5.261834e-01,-5.434029e-11,-1.690874e-01,-1.52178633e+00,0.00000000e+00,-1.52178633e+00,1.286574e-01,16
0.150000,-7.889370e-11,5.254796e-01,-5.789057e-11,-1.688983e-01,-1.52008462e+00,0.00000000e+00,-1.52008462e+00,1.283698e-01,16
0.154167,-8.480532e-11,5.247766e-01,-6.147528e-11,-1.687216e-01,-1.51849461e+00,0.00000000e+00,-1.51849461e+00,1.281014e-01,16
0.158333,-9.091602e-11,5.240743e-01,-6.538865e-11,-1.685562e-01,-1.51700604e+00,0.00000000e+00,-1.51700604e+00,1.278504e-01,16
0.162500,-9.716415e-11,5.233727e-01,-6.953636e-11,-1.684011e-01,-1.51560986e+00,0.00000000e+00,-1.51560986e+00,1.276152e-01,16
0.166667,-1.036795e-10,5.226716e-01,-7.384966e-11,-1.682553e-01,-1.51429784e+00,0.00000000e+00,-1.51429784e+00,1.273943e-01,16
0.170833,-1.106430e-10,5.219711e-01,-7.840905e-11,-1.681181e-01,-1.51306283e+00,0.00000000e+00,-1.51306283e+00,1.271866e-01,16
0.175000,-1.181851e-10,5.212712e-01,-8.327253e-11,-1.679887e-01,-1.51189804e+00,0.00000000e+00,-1.51189804e+00,1.269909e-01,16
0.179167,-1.262265e-10,5.205717e-01,-8.839518e-11,-1.678664e-01,-1.51079798e+00,0.00000000e+00,-1.51079798e+00,1.268061e-01,16
0.183333,-1.347087e-10,5.198727e-01,-9.400251e-11,-1.677508e-01,-1.50975716e+00,0.00000000e+00,-1.50975716e+00,1.266315e-01,16
0.187500,-1.437603e-10,5.191742e-01,-9.995695e-11,-1.676412e-01,-1.50877118e+00,0.00000000e+00,-1.50877118e+00,1.264661e-01,16
0.191667,-1.534736e-10,5.184761e-01,-1.061578e-10,-1.675373e-01,-1.50783539e+00,0.00000000e+00,-1.50783539e+00,1.263093e-01,16
0.195833,-1.635734e-10,5.177785e-01,-1.125313e-10,-1.674385e-01,-1.50694633e+00,0.00000000e+00,-1.50694633e+00,1.261604e-01,16
0.200000,-1.741138e-10,5.170812e-01,-1.190235e-10,-1.673445e-01,-1.50610030e+00,0.00000000e+00,-1.50610030e+00,1.260188e-01,16
0.204167,-1.851330e-10,5.163843e-01,-1.255946e-10,-1.672550e-01,-1.50529456e+00,0.00000000e+00,-1.50529456e+00,1.258840e-01,16
0.208333,-1.965736e-10,5.156878e-01,-1.322579e-10,-1.671696e-01,-1.50452602e+00,0.00000000e+00,-1.50452602e+00,1.257555e-01,16
0.212500,-2.082250e-10,5.149916e-01,-1.392745e-10,-1.670880e-01,-1.50379205e+00,0.00000000e+00,-1.50379205e+00,1.256328e-01,16
0.216667,-2.200167e-10,5.142957e-01,-1.465415e-10,-1.670101e-01,-1.50309050e+00,0.00000000e+00,-1.50309050e+00,1.255156e-01,16
0.220833,-2.319803e-10,5.136001e-01,-1.542748e-10,-1.669355e-01,-1.50241923e+00,0.00000000e+00,-1.50241923e+00,1.254035e-01,16
0.225000,-2.438892e-10,5.129048e-01,-1.623407e-10,-1.668640e-01,-1.50177634e+00,0.00000000e+00,-1.50177634e+00,1.252962e-01,16
0.229167,-2.555783e-10,5.122098e-01,-1.706404e-10,-1.667955e-01,-1.50115979e+00,0.00000000e+00,-1.50115979e+00,1.251934e-01,16
0.233333,-2.672566e-10,5.115151e-01,-1.791017e-10,-1.667298e-01,-1.50056827e+00,0.00000000e+00,-1.50056827e+00,1.250947e-01,16
0.237500,-2.789947e-10,5.108207e-01,-1.879584e-10,-1.666667e-01,-1.50000024e+00,0.00000000e+00,-1.50000024e+00,1.250000e-01,16
0.241667,-2.909259e-10,5.101265e-01,-1.970945e-10,-1.666060e-01,-1.49945402e+00,0.00000000e+00,-1.49945402e+00,1.249090e-01,16
0.245833,-3.030653e-10,5.094325e-01,-2.064652e-10,-1.665476e-01,-1.49892867e+00,0.00000000e+00,-1.49892867e+00,1.248215e-01,16
0.250000,-3.154236e-10,5.087388e-01,-2.162805e-10,-1.664914e-01,-1.49842286e+00,0.00000000e+00,-1.49842286e+00,1.247373e-01,16
0.254167,-3.280082e-10,5.080453e-01,-2.264104e-10,-1.664373e-01,-1.49793565e+00,0.00000000e+00,-1.49793565e+00,1.246562e-01,16
0.258333,-3.408236e-10,5.073520e-01,-2.367991e-10,-1.663851e-01,-1.49746585e+00,0.00000000e+00,-1.49746585e+00,1.245780e-01,16
0.262500,-3.540329e-10,5.066589e-01,-2.473652e-10,-1.663347e-01,-1.49701262e+00,0.00000000e+00,-1.49701262e+00,1.245026e-01,16
0.266667,-3.677545e-10,5.059661e-01,-2.580487e-10,-1.662861e-01,-1.49657500e+00,0.00000000e+00,-1.49657500e+00,1.244298e-01,16
0.270833,-3.818353e-10,5.052734e-01,-2.688052e-10,-1.662391e-01,-1.49615216e+00,0.00000000e+00,-1.49615216e+00,1.243595e-01,16
0.275000,-3.962417e-10,5.045809e-01,-2.796416e-10,-1.661937e-01,-1.49574351e+00,0.00000000e+00,-1.49574351e+00,1.242916e-01,16
0.279167,-4.109481e-10,5.038886e-01,-2.905627e-10,-1.661498e-01,-1.49534833e+00,0.00000000e+00,-1.49534833e+00,1.242259e-01,16
0.283333,-4.260134e-10,5.031965e-01,-3.015324e-10,-1.661073e-01,-1.49496579e+00,0.00000000e+00,-1.49496579e+00,1.241624e-01,16
0.287500,-4.414798e-10,5.025045e-01,-3.125240e-10,-1.660662e-01,-1.49459553e+00,0.00000000e+00,-1.49459553e+00,1.241009e-01,16
0.291667,-4.572995e-10,5.018128e-01,-3.235568e-10,-1.660263e-01,-1.49423683e+00,0.00000000e+00,-1.49423683e+00,1.240413e-01,16
0.295833,-4.735139e-10,5.011212e-01,-3.344124e-10,-1.659877e-01,-1.49388921e+00,0.00000000e+00,-1.49388921e+00,1.239836e-01,16
0.300000,-4.898053e-10,5.004297e-01,-3.450852e-10,-1.659502e-01,-1.49355221e+00,0.00000000e+00,-1.49355221e+00,1.239277e-01,16
0.304167,-5.059791e-10,4.997384e-01,-3.556097e-10,-1.659139e-01,-1.49322510e+00,0.00000000e+00,-1.49322510e+00,1.238734e-01,16
0.308333,-5.221982e-10,4.990472e-01,-3.660114e-10,-1.658786e-01,-1.49290752e+00,0.00000000e+00,-1.49290752e+00,1.238207e-01,16
0.312500,-5.384296e-10,4.983562e-01,-3.763094e-10,-1.658444e-01,-1.49259913e+00,0.00000000e+00,-1.49259913e+00,1.237696e-01,16
0.316667,-5.545733e-10,4.976653e-01,-3.867825e-10,-1.658111e-01,-1.49229980e+00,0.00000000e+00,-1.49229980e+00,1.237199e-01,16
0.320833,-5.708575e-10,4.969746e-01,-3.973709e-10,-1.657787e-01,-1.49200869e+00,0.00000000e+00,-1.49200869e+00,1.236717e-01,16
0.325000,-5.870360e-10,4.962839e-01,-4.079929e-10,-1.657473e-01,-1.49172568e+00,0.00000000e+00,-1.49172568e+00,1.236248e-01,16
0.329167,-6.031902e-10,4.955935e-01,-4.187378e-10,-1.657167e-01,-1.49145031e+00,0.00000000e+00,-1.49145031e+00,1.235791e-01,16
0.333333,-6.192677e-10,4.949031e-01,-4.293731e-10,-1.656870e-01,-1.49118268e+00,0.00000000e+00,-1.49118268e+00,1.235348e-01,16
0.337500,-6.351192e-10,4.942128e-01,-4.399134e-10,-1.656580e-01,-1.49092197e+00,0.00000000e+00,-1.49092197e+00,1.234916e-01,16
0.341667,-6.508566e-10,4.935227e-01,-4.504801e-10,-1.656298e-01,-1.49066806e+00,0.00000000e+00,-1.49066806e+00,1.234495e-01,16
0.345833,-6.665619e-10,4.928327e-01,-4.613089e-10,-1.656023e-01,-1.49042082e+00,0.00000000e+00,-1.49042082e+00,1.234086e-01,16
0.350000,-6.821859e-10,4.921428e-01,-4.721338e-10,-1.655755e-01,-1.49017978e+00,0.00000000e+00,-1.49017978e+00,1.233687e-01,16
0.354167,-6.978375e-10,4.914530e-01,-4.829049e-10,-1.655494e-01,-1.48994482e+00,0.00000000e+00,-1.48994482e+00,1.233298e-01,16
0.358333,-7.135966e-10,4.907633e-01,-4.934408e-10,-1.655240e-01,-1.48971581e+00,0.00000000e+00,-1.48971581e+00,1.232918e-01,16
0.362500,-7.292335e-10,4.900738e-01,-5.036089e-10,-1.654992e-01,-1.48949242e+00,0.00000000e+00,-1.48949242e+00,1.232549e-01,16
0.366667,-7.448301e-10,4.893843e-01,-5.137422e-10,-1.654749e-01,-1.48927438e+00,0.00000000e+00,-1.48927438e+00,1.232188e-01,16
0.370833,-7.601971e-10,4.886949e-01,-5.238002e-10,-1.654513e-01,-1.48906171e+00,0.00000000e+00,-1.48906171e+00,1.231836e-01,16
0.375000,-7.755862e-10,4.880056e-01,-5.338951e-10,-1.654282e-01,-1.48885393e+00,0.00000000e+00,-1.48885393e+00,1.231492e-01,16
0.379167,-7.908639e-10,4.873164e-01,-5.439324e-10,-1.654057e-01,-1.48865128e+00,0.00000000e+00,-1.48865128e+00,1.231157e-01,16
0.383333,-8.060379e-10,4.866273e-01,-5.539130e-10,-1.653837e-01,-1.48845315e+00,0.00000000e+00,-1.48845315e+00,1.230829e-01,16
